# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
24

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,XYNKWOOOHR,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Horizontal_Tail,1,RNMPMUIHMO,0,1,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.250000000000000000e+01, 0.000000000000000000e+00, 4.000000000000000222e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
2.400000000000000000e+01, 0.000000000000000000e+00, 4.000000000000000222e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
2.397136212832104363e+01, 0.000000000000000000e+00, 3.966843313637267721e-01, 0.000000000000000000e+00, 4.173311976788848798e-02
2.393019657631721486e+01, 0.000000000000000000e+00, 3.920314244941699444e-01, 0.000000000000000000e+00, 9.595583006934514658e-02
2.387224248587527242e+01, 0.000000000000000000e+00, 3.857008197065482369e-01, 0.000000000000000000e+00, 1.722603643809275942e-01
2.379300202870700076e+01, 0.000000000000000000e+00, 3.774443652959688089e-01, 0.000000000000000000e+00, 2.765358755368439447e-01
2.368887873126419663e+01, 0.000000000000000000e+00, 3.672761542457074757e-01, 0.000000000000000000e+00, 4.134663504172014781e-01
2.355897847331443273e+01, 0.000000000000000000e+00, 3.556957884240338763e-01, 0.000000000000000000e+00, 5.841612375912467181e-01
2.340701415490476123e+01, 0.000000000000000000e+00, 3.438620682291635422e-01, 0.000000000000000000e+00, 7.836633902842906618e-01
2.324204986375489668e+01, 0.000000000000000000e+00, 3.335660879930754108e-01, 0.000000000000000000e+00, 1.000000000000000000e+00
2.307690442715270507e+01, 0.000000000000000000e+00, 3.268145738374496068e-01, 0.000000000000000000e+00, 1.216336609715709338e+00
2.292449602544677845e+01, 0.000000000000000000e+00, 3.250614235755440173e-01, 0.000000000000000000e+00, 1.415838762408753171e+00
2.279413739824412488e+01, 0.000000000000000000e+00, 3.285832983396531626e-01, 0.000000000000000000e+00, 1.586533649582798411e+00
2.268983675477006301e+01, 0.000000000000000000e+00, 3.365656951050260970e-01, 0.000000000000000000e+00, 1.723464124463156111e+00
2.261097694895160259e+01, 0.000000000000000000e+00, 3.477660044335044720e-01, 0.000000000000000000e+00, 1.827739635619072267e+00
2.255431335023876471e+01, 0.000000000000000000e+00, 3.613344473640668353e-01, 0.000000000000000000e+00, 1.904044169930654951e+00
2.251639003799623850e+01, 0.000000000000000000e+00, 3.777256745287077555e-01, 0.000000000000000000e+00, 1.958266880232111484e+00
2.250000000000000000e+01, 0.000000000000000000e+00, 4.000000000000000222e-01, 0.000000000000000000e+00, 2.000000000000000000e+00
2.251639003799624206e+01, 0.000000000000000000e+00, 4.222743254712919558e-01, 0.000000000000000000e+00, 2.041733119767888294e+00
2.255431335023876471e+01, 0.000000000000000000e+00, 4.386655526359330981e-01, 0.000000000000000000e+00, 2.095955830069344827e+00
2.261097694895160615e+01, 0.000000000000000000e+00, 4.522339955664956279e-01, 0.000000000000000000e+00, 2.172260364380927733e+00
2.268983675477006301e+01, 0.000000000000000000e+00, 4.634343048949740584e-01, 0.000000000000000000e+00, 2.276535875536843889e+00
2.279413739824412488e+01, 0.000000000000000000e+00, 4.714167016603467708e-01, 0.000000000000000000e+00, 2.413466350417201589e+00
2.292449602544677489e+01, 0.000000000000000000e+00, 4.749385764244559716e-01, 0.000000000000000000e+00, 2.584161237591246607e+00
2.307690442715270507e+01, 0.000000000000000000e+00, 4.731854261625504376e-01, 0.000000000000000000e+00, 2.783663390284290440e+00
2.324204986375489668e+01, 0.000000000000000000e+00, 4.664339120069246336e-01, 0.000000000000000000e+00, 3.000000000000000000e+00
2.340701415490475767e+01, 0.000000000000000000e+00, 4.561379317708365577e-01, 0.000000000000000000e+00, 3.216336609715709116e+00
2.355897847331443273e+01, 0.000000000000000000e+00, 4.443042115759662791e-01, 0.000000000000000000e+00, 3.415838762408752949e+00
2.368887873126419663e+01, 0.000000000000000000e+00, 4.327238457542926797e-01, 0.000000000000000000e+00, 3.586533649582798411e+00
2.379300202870700076e+01, 0.000000000000000000e+00, 4.225556347040314020e-01, 0.000000000000000000e+00, 3.723464124463156111e+00
2.387224248587527597e+01, 0.000000000000000000e+00, 4.142991802934523071e-01, 0.000000000000000000e+00, 3.827739635619072267e+00
2.393019657631720776e+01, 0.000000000000000000e+00, 4.079685755058308216e-01, 0.000000000000000000e+00, 3.904044169930655173e+00
2.397136212832104007e+01, 0.000000000000000000e+00, 4.033156686362737720e-01, 0.000000000000000000e+00, 3.958266880232111262e+00
2.400000000000000000e+01, 0.000000000000000000e+00, 4.000000000000000222e-01, 0.000000000000000000e+00, 4.000000000000000000e+00
2.395777777777778184e+01, -1.159999999999999920e+00, 4.000000000000000777e-01, 2.000000000000000111e-01, 0.000000000000000000e+00
2.393075211220815746e+01, -1.159999999999999920e+00, 3.968709912276947582e-01, 2.000000000000000111e-01, 4.173311976788848798e-02
2.389190402831713556e+01, -1.159999999999999920e+00, 3.924800257819056060e-01, 2.000000000000000111e-01, 9.595583006934514658e-02
2.383721253852229438e+01, -1.159999999999999920e+00, 3.865058105971426183e-01, 2.000000000000000111e-01, 1.722603643809275942e-01
2.376243302560942183e+01, -1.159999999999999920e+00, 3.787141639904180179e-01, 2.000000000000000111e-01, 2.765358755368439447e-01
2.366417148417080440e+01, -1.159999999999999920e+00, 3.691183855622454657e-01, 2.000000000000000111e-01, 4.134663504172014781e-01
2.354158412963154845e+01, -1.159999999999999920e+00, 3.581899514460882838e-01, 2.000000000000000111e-01, 5.841612375912467181e-01
2.339817483951753374e+01, -1.159999999999999920e+00, 3.470224258695958630e-01, 2.000000000000000111e-01, 7.836633902842906618e-01
2.324249742698054888e+01, -1.159999999999999920e+00, 3.373060711875393025e-01, 2.000000000000000111e-01, 1.000000000000000000e+00
2.308664906680929363e+01, -1.159999999999999920e+00, 3.309346422732672988e-01, 2.000000000000000111e-01, 1.216336609715709338e+00
2.294282069364385279e+01, -1.159999999999999920e+00, 3.292801878779578750e-01, 2.000000000000000111e-01, 1.415838762408753171e+00
2.281980077434297627e+01, -1.160000000000000142e+00, 3.326037941368282791e-01, 2.000000000000000111e-01, 1.586533649582798411e+00
2.272137187079782095e+01, -1.159999999999999920e+00, 3.401368115287431437e-01, 2.000000000000000111e-01, 1.723464124463156111e+00
2.264695157997358876e+01, -1.159999999999999920e+00, 3.507065849246553402e-01, 2.000000000000000111e-01, 1.827739635619072267e+00
2.259347793200310051e+01, -1.159999999999999698e+00, 3.635111747717194031e-01, 2.000000000000000111e-01, 1.904044169930654951e+00
2.255768956178312123e+01, -1.159999999999999920e+00, 3.789796365552397517e-01, 2.000000000000000111e-01, 1.958266880232111484e+00
2.254222222222222172e+01, -1.159999999999999920e+00, 4.000000000000000777e-01, 2.000000000000000111e-01, 2.000000000000000000e+00
2.255768956178312123e+01, -1.159999999999999920e+00, 4.210203634447600152e-01, 2.000000000000000111e-01, 2.041733119767888294e+00
2.259347793200310051e+01, -1.159999999999999920e+00, 4.364888252282805858e-01, 2.000000000000000111e-01, 2.095955830069344827e+00
2.264695157997359232e+01, -1.160000000000000142e+00, 4.492934150753448153e-01, 2.000000000000000111e-01, 2.172260364380927733e+00
2.272137187079782095e+01, -1.159999999999999920e+00, 4.598631884712569562e-01, 2.000000000000000111e-01, 2.276535875536843889e+00
2.281980077434297627e+01, -1.159999999999999920e+00, 4.673962058631717653e-01, 2.000000000000000111e-01, 2.413466350417201589e+00
2.294282069364384569e+01, -1.159999999999999920e+00, 4.707198121220421694e-01, 2.000000000000000111e-01, 2.584161237591246607e+00
2.308664906680929363e+01, -1.159999999999999920e+00, 4.690653577267328012e-01, 2.000000000000000111e-01, 2.783663390284290440e+00
2.324249742698054888e+01, -1.159999999999999920e+00, 4.626939288124607974e-01, 2.000000000000000111e-01, 3.000000000000000000e+00
2.339817483951753019e+01, -1.159999999999999920e+00, 4.529775741304042924e-01, 2.000000000000000111e-01, 3.216336609715709116e+00
2.354158412963154845e+01, -1.159999999999999920e+00, 4.418100485539118716e-01, 2.000000000000000111e-01, 3.415838762408752949e+00
2.366417148417080440e+01, -1.159999999999999920e+00, 4.308816144377547452e-01, 2.000000000000000111e-01, 3.586533649582798411e+00
2.376243302560942183e+01, -1.159999999999999920e+00, 4.212858360095822485e-01, 2.000000000000000111e-01, 3.723464124463156111e+00
2.383721253852229793e+01, -1.159999999999999920e+00, 4.134941894028579812e-01, 2.000000000000000111e-01, 3.827739635619072267e+00
2.389190402831712845e+01, -1.159999999999999920e+00, 4.075199742180951601e-01, 2.000000000000000111e-01, 3.904044169930655173e+00
2.393075211220815390e+01, -1.159999999999999920e+00, 4.031290087723057858e-01, 2.000000000000000111e-01, 3.958266880232111262e+00
2.395777777777778184e+01, -1.159999999999999920e+00, 4.000000000000000777e-01, 2.000000000000000111e-01, 4.000000000000000000e+00
2.391555555555555657e+01, -2.319999999999999840e+00, 4.000000000000000222e-01, 4.000000000000000222e-01, 0.000000000000000000e+00
2.389014209609526773e+01, -2.319999999999999840e+00, 3.970576510916626889e-01, 4.000000000000000222e-01, 4.173311976788848798e-02
2.385361148031705270e+01, -2.319999999999999840e+00, 3.929286270696411565e-01, 4.000000000000000222e-01, 9.595583006934514658e-02
2.380218259116931634e+01, -2.319999999999999840e+00, 3.873108014877368888e-01, 4.000000000000000222e-01, 1.722603643809275942e-01
2.373186402251184290e+01, -2.319999999999999840e+00, 3.799839626848671159e-01, 4.000000000000000222e-01, 2.765358755368439447e-01
2.363946423707741218e+01, -2.319999999999999840e+00, 3.709606168787833447e-01, 4.000000000000000222e-01, 4.134663504172014781e-01
2.352418978594866061e+01, -2.319999999999999840e+00, 3.606841144681426359e-01, 4.000000000000000222e-01, 5.841612375912467181e-01
2.338933552413029915e+01, -2.319999999999999840e+00, 3.501827835100280728e-01, 4.000000000000000222e-01, 7.836633902842906618e-01
2.324294499020619753e+01, -2.319999999999999840e+00, 3.410460543820031942e-01, 4.000000000000000222e-01, 1.000000000000000000e+00
2.309639370646588219e+01, -2.319999999999999840e+00, 3.350547107090848797e-01, 4.000000000000000222e-01, 1.216336609715709338e+00
2.296114536184092003e+01, -2.319999999999999840e+00, 3.334989521803716217e-01, 4.000000000000000222e-01, 1.415838762408753171e+00
2.284546415044182055e+01, -2.320000000000000284e+00, 3.366242899340033401e-01, 4.000000000000000222e-01, 1.586533649582798411e+00
2.275290698682557888e+01, -2.319999999999999840e+00, 3.437079279524601905e-01, 4.000000000000000222e-01, 1.723464124463156111e+00
2.268292621099556783e+01, -2.319999999999999840e+00, 3.536471654158062083e-01, 4.000000000000000222e-01, 1.827739635619072267e+00
2.263264251376743630e+01, -2.319999999999999396e+00, 3.656879021793718598e-01, 4.000000000000000222e-01, 1.904044169930654951e+00
2.259898908556999686e+01, -2.319999999999999840e+00, 3.802335985817717479e-01, 4.000000000000000222e-01, 1.958266880232111484e+00
2.258444444444444343e+01, -2.319999999999999840e+00, 4.000000000000000222e-01, 4.000000000000000222e-01, 2.000000000000000000e+00
2.259898908556999686e+01, -2.319999999999999840e+00, 4.197664014182279635e-01, 4.000000000000000222e-01, 2.041733119767888294e+00
2.263264251376743630e+01, -2.319999999999999840e+00, 4.343120978206279625e-01, 4.000000000000000222e-01, 2.095955830069344827e+00
2.268292621099557493e+01, -2.320000000000000284e+00, 4.463528345841938916e-01, 4.000000000000000222e-01, 2.172260364380927733e+00
2.275290698682557888e+01, -2.319999999999999840e+00, 4.562920720475399095e-01, 4.000000000000000222e-01, 2.276535875536843889e+00
2.284546415044182055e+01, -2.319999999999999840e+00, 4.633757100659966488e-01, 4.000000000000000222e-01, 2.413466350417201589e+00
2.296114536184091648e+01, -2.319999999999999840e+00, 4.665010478196283117e-01, 4.000000000000000222e-01, 2.584161237591246607e+00
2.309639370646588219e+01, -2.319999999999999840e+00, 4.649452892909151092e-01, 4.000000000000000222e-01, 2.783663390284290440e+00
2.324294499020619753e+01, -2.319999999999999840e+00, 4.589539456179968502e-01, 4.000000000000000222e-01, 3.000000000000000000e+00
2.338933552413029560e+01, -2.319999999999999840e+00, 4.498172164899720271e-01, 4.000000000000000222e-01, 3.216336609715709116e+00
2.352418978594866061e+01, -2.319999999999999840e+00, 4.393158855318575196e-01, 4.000000000000000222e-01, 3.415838762408752949e+00
2.363946423707741218e+01, -2.319999999999999840e+00, 4.290393831212167552e-01, 4.000000000000000222e-01, 3.586533649582798411e+00
2.373186402251184290e+01, -2.319999999999999840e+00, 4.200160373151330395e-01, 4.000000000000000222e-01, 3.723464124463156111e+00
2.380218259116931634e+01, -2.319999999999999840e+00, 4.126891985122635997e-01, 4.000000000000000222e-01, 3.827739635619072267e+00
2.385361148031704914e+01, -2.319999999999999840e+00, 4.070713729303594985e-01, 4.000000000000000222e-01, 3.904044169930655173e+00
2.389014209609526418e+01, -2.319999999999999840e+00, 4.029423489083377996e-01, 4.000000000000000222e-01, 3.958266880232111262e+00
2.391555555555555657e+01, -2.319999999999999840e+00, 4.000000000000000222e-01, 4.000000000000000222e-01, 4.000000000000000000e+00
2.387333333333333485e+01, -3.479999999999999982e+00, 4.000000000000000222e-01, 5.999999999999999778e-01, 0.000000000000000000e+00
2.384953207998237446e+01, -3.479999999999999982e+00, 3.972443109556307306e-01, 5.999999999999999778e-01, 4.173311976788848798e-02
2.381531893231697339e+01, -3.479999999999999982e+00, 3.933772283573768735e-01, 5.999999999999999778e-01, 9.595583006934514658e-02
2.376715264381633830e+01, -3.479999999999999982e+00, 3.881157923783312147e-01, 5.999999999999999778e-01, 1.722603643809275942e-01
2.370129501941426398e+01, -3.479999999999999982e+00, 3.812537613793162694e-01, 5.999999999999999778e-01, 2.765358755368439447e-01
2.361475698998401995e+01, -3.479999999999999982e+00, 3.728028481953212792e-01, 5.999999999999999778e-01, 4.134663504172014781e-01
2.350679544226577278e+01, -3.479999999999999982e+00, 3.631782774901970434e-01, 5.999999999999999778e-01, 5.841612375912467181e-01
2.338049620874306811e+01, -3.479999999999999982e+00, 3.533431411504603936e-01, 5.999999999999999778e-01, 7.836633902842906618e-01
2.324339255343184618e+01, -3.479999999999999982e+00, 3.447860375764670859e-01, 5.999999999999999778e-01, 1.000000000000000000e+00
2.310613834612247075e+01, -3.479999999999999982e+00, 3.391747791449025717e-01, 5.999999999999999778e-01, 1.216336609715709338e+00
2.297947003003798727e+01, -3.479999999999999982e+00, 3.377177164827854794e-01, 5.999999999999999778e-01, 1.415838762408753171e+00
2.287112752654067549e+01, -3.480000000000000426e+00, 3.406447857311784566e-01, 5.999999999999999778e-01, 1.586533649582798411e+00
2.278444210285334037e+01, -3.479999999999999982e+00, 3.472790443761772372e-01, 5.999999999999999778e-01, 1.723464124463156111e+00
2.271890084201755400e+01, -3.479999999999999982e+00, 3.565877459069570765e-01, 5.999999999999999778e-01, 1.827739635619072267e+00
2.267180709553177209e+01, -3.479999999999998650e+00, 3.678646295870244831e-01, 5.999999999999999778e-01, 1.904044169930654951e+00
2.264028860935687604e+01, -3.479999999999999982e+00, 3.814875606083037995e-01, 5.999999999999999778e-01, 1.958266880232111484e+00
2.262666666666666515e+01, -3.479999999999999982e+00, 4.000000000000000222e-01, 5.999999999999999778e-01, 2.000000000000000000e+00
2.264028860935687248e+01, -3.479999999999999982e+00, 4.185124393916960228e-01, 5.999999999999999778e-01, 2.041733119767888294e+00
2.267180709553177209e+01, -3.479999999999999982e+00, 4.321353704129754503e-01, 5.999999999999999778e-01, 2.095955830069344827e+00
2.271890084201756110e+01, -3.480000000000000426e+00, 4.434122540930430789e-01, 5.999999999999999778e-01, 2.172260364380927733e+00
2.278444210285334037e+01, -3.479999999999999982e+00, 4.527209556238228072e-01, 5.999999999999999778e-01, 2.276535875536843889e+00
2.287112752654067549e+01, -3.479999999999999982e+00, 4.593552142688215878e-01, 5.999999999999999778e-01, 2.413466350417201589e+00
2.297947003003798727e+01, -3.479999999999999094e+00, 4.622822835172145095e-01, 5.999999999999999778e-01, 2.584161237591246607e+00
2.310613834612247075e+01, -3.479999999999999982e+00, 4.608252208550974727e-01, 5.999999999999999778e-01, 2.783663390284290440e+00
2.324339255343184618e+01, -3.479999999999999982e+00, 4.552139624235329585e-01, 5.999999999999999778e-01, 3.000000000000000000e+00
2.338049620874306456e+01, -3.479999999999999094e+00, 4.466568588495397618e-01, 5.999999999999999778e-01, 3.216336609715709116e+00
2.350679544226577278e+01, -3.479999999999999982e+00, 4.368217225098030565e-01, 5.999999999999999778e-01, 3.415838762408752949e+00
2.361475698998402351e+01, -3.479999999999999982e+00, 4.271971518046788208e-01, 5.999999999999999778e-01, 3.586533649582798411e+00
2.370129501941426398e+01, -3.479999999999999982e+00, 4.187462386206838860e-01, 5.999999999999999778e-01, 3.723464124463156111e+00
2.376715264381633830e+01, -3.479999999999999982e+00, 4.118842076216692183e-01, 5.999999999999999778e-01, 3.827739635619072267e+00
2.381531893231696984e+01, -3.479999999999999982e+00, 4.066227716426238370e-01, 5.999999999999999778e-01, 3.904044169930655173e+00
2.384953207998237801e+01, -3.479999999999999982e+00, 4.027556890443697579e-01, 5.999999999999999778e-01, 3.958266880232111262e+00
2.387333333333333485e+01, -3.479999999999999982e+00, 4.000000000000000222e-01, 5.999999999999999778e-01, 4.000000000000000000e+00
2.383111111111111313e+01, -4.639999999999999680e+00, 4.000000000000000222e-01, 8.000000000000000444e-01, 0.000000000000000000e+00
2.380892206386948828e+01, -4.639999999999999680e+00, 3.974309708195986612e-01, 8.000000000000000444e-01, 4.173311976788848798e-02
2.377702638431689053e+01, -4.639999999999999680e+00, 3.938258296451124796e-01, 8.000000000000000444e-01, 9.595583006934514658e-02
2.373212269646336026e+01, -4.639999999999999680e+00, 3.889207832689255406e-01, 8.000000000000000444e-01, 1.722603643809275942e-01
2.367072601631668505e+01, -4.639999999999999680e+00, 3.825235600737654229e-01, 8.000000000000000444e-01, 2.765358755368439447e-01
2.359004974289062773e+01, -4.639999999999999680e+00, 3.746450795118592136e-01, 8.000000000000000444e-01, 4.134663504172014781e-01
2.348940109858288849e+01, -4.639999999999999680e+00, 3.656724405122514510e-01, 8.000000000000000444e-01, 5.841612375912467181e-01
2.337165689335583707e+01, -4.639999999999999680e+00, 3.565034987908926589e-01, 8.000000000000000444e-01, 7.836633902842906618e-01
2.324384011665749838e+01, -4.639999999999999680e+00, 3.485260207709309777e-01, 8.000000000000000444e-01, 1.000000000000000000e+00
2.311588298577905576e+01, -4.639999999999999680e+00, 3.432948475807202082e-01, 8.000000000000000444e-01, 1.216336609715709338e+00
2.299779469823505806e+01, -4.639999999999999680e+00, 3.419364807851992816e-01, 8.000000000000000444e-01, 1.415838762408753171e+00
2.289679090263951977e+01, -4.640000000000000568e+00, 3.446652815283535176e-01, 8.000000000000000444e-01, 1.586533649582798411e+00
2.281597721888109831e+01, -4.639999999999999680e+00, 3.508501607998942839e-01, 8.000000000000000444e-01, 1.723464124463156111e+00
2.275487547303953662e+01, -4.639999999999999680e+00, 3.595283263981078892e-01, 8.000000000000000444e-01, 1.827739635619072267e+00
2.271097167729610788e+01, -4.639999999999998792e+00, 3.700413569946769399e-01, 8.000000000000000444e-01, 1.904044169930654951e+00
2.268158813314375521e+01, -4.639999999999999680e+00, 3.827415226348357957e-01, 8.000000000000000444e-01, 1.958266880232111484e+00
2.266888888888889042e+01, -4.639999999999999680e+00, 4.000000000000000222e-01, 8.000000000000000444e-01, 2.000000000000000000e+00
2.268158813314375521e+01, -4.639999999999999680e+00, 4.172584773651640266e-01, 8.000000000000000444e-01, 2.041733119767888294e+00
2.271097167729610788e+01, -4.639999999999999680e+00, 4.299586430053229380e-01, 8.000000000000000444e-01, 2.095955830069344827e+00
2.275487547303954017e+01, -4.640000000000000568e+00, 4.404716736018922107e-01, 8.000000000000000444e-01, 2.172260364380927733e+00
2.281597721888109831e+01, -4.639999999999999680e+00, 4.491498392001057605e-01, 8.000000000000000444e-01, 2.276535875536843889e+00
2.289679090263951977e+01, -4.639999999999999680e+00, 4.553347184716465268e-01, 8.000000000000000444e-01, 2.413466350417201589e+00
2.299779469823505806e+01, -4.639999999999999680e+00, 4.580635192148007073e-01, 8.000000000000000444e-01, 2.584161237591246607e+00
2.311588298577905576e+01, -4.639999999999999680e+00, 4.567051524192798362e-01, 8.000000000000000444e-01, 2.783663390284290440e+00
2.324384011665749838e+01, -4.639999999999999680e+00, 4.514739792290690668e-01, 8.000000000000000444e-01, 3.000000000000000000e+00
2.337165689335583352e+01, -4.639999999999999680e+00, 4.434965012091074410e-01, 8.000000000000000444e-01, 3.216336609715709116e+00
2.348940109858288849e+01, -4.639999999999999680e+00, 4.343275594877487045e-01, 8.000000000000000444e-01, 3.415838762408752949e+00
2.359004974289062773e+01, -4.639999999999999680e+00, 4.253549204881408308e-01, 8.000000000000000444e-01, 3.586533649582798411e+00
2.367072601631668505e+01, -4.639999999999999680e+00, 4.174764399262346770e-01, 8.000000000000000444e-01, 3.723464124463156111e+00
2.373212269646335670e+01, -4.639999999999999680e+00, 4.110792167310749479e-01, 8.000000000000000444e-01, 3.827739635619072267e+00
2.377702638431689053e+01, -4.639999999999999680e+00, 4.061741703548881754e-01, 8.000000000000000444e-01, 3.904044169930655173e+00
2.380892206386948828e+01, -4.639999999999999680e+00, 4.025690291804017718e-01, 8.000000000000000444e-01, 3.958266880232111262e+00
2.383111111111111313e+01, -4.639999999999999680e+00, 4.000000000000000222e-01, 8.000000000000000444e-01, 4.000000000000000000e+00
2.378888888888888786e+01, -5.799999999999999822e+00, 4.000000000000000222e-01, 1.000000000000000000e+00, 0.000000000000000000e+00
2.376831204775659856e+01, -5.799999999999999822e+00, 3.976176306835666474e-01, 1.000000000000000000e+00, 4.173311976788848798e-02
2.373873383631681122e+01, -5.799999999999999822e+00, 3.942744309328480856e-01, 1.000000000000000000e+00, 9.595583006934514658e-02
2.369709274911038221e+01, -5.799999999999999822e+00, 3.897257741595198666e-01, 1.000000000000000000e+00, 1.722603643809275942e-01
2.364015701321910612e+01, -5.799999999999999822e+00, 3.837933587682145764e-01, 1.000000000000000000e+00, 2.765358755368439447e-01
2.356534249579723550e+01, -5.799999999999999822e+00, 3.764873108283971481e-01, 1.000000000000000000e+00, 4.134663504172014781e-01
2.347200675490000066e+01, -5.799999999999999822e+00, 3.681666035343058030e-01, 1.000000000000000000e+00, 5.841612375912467181e-01
2.336281757796860603e+01, -5.799999999999999822e+00, 3.596638564313249242e-01, 1.000000000000000000e+00, 7.836633902842906618e-01
2.324428767988314704e+01, -5.799999999999999822e+00, 3.522660039653949249e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
2.312562762543564432e+01, -5.799999999999999822e+00, 3.474149160165379002e-01, 1.000000000000000000e+00, 1.216336609715709338e+00
2.301611936643212886e+01, -5.799999999999999822e+00, 3.461552450876131393e-01, 1.000000000000000000e+00, 1.415838762408753171e+00
2.292245427873837116e+01, -5.800000000000000711e+00, 3.486857773255286341e-01, 1.000000000000000000e+00, 1.586533649582798411e+00
2.284751233490885625e+01, -5.799999999999999822e+00, 3.544212772236113307e-01, 1.000000000000000000e+00, 1.723464124463156111e+00
2.279085010406152279e+01, -5.799999999999999822e+00, 3.624689068892587573e-01, 1.000000000000000000e+00, 1.827739635619072267e+00
2.275013625906044368e+01, -5.799999999999998046e+00, 3.722180844023295077e-01, 1.000000000000000000e+00, 1.904044169930654951e+00
2.272288765693063439e+01, -5.799999999999999822e+00, 3.839954846613677919e-01, 1.000000000000000000e+00, 1.958266880232111484e+00
2.271111111111111214e+01, -5.799999999999999822e+00, 4.000000000000000222e-01, 1.000000000000000000e+00, 2.000000000000000000e+00
2.272288765693063084e+01, -5.799999999999999822e+00, 4.160045153386320305e-01, 1.000000000000000000e+00, 2.041733119767888294e+00
2.275013625906044368e+01, -5.799999999999999822e+00, 4.277819155976703702e-01, 1.000000000000000000e+00, 2.095955830069344827e+00
2.279085010406152634e+01, -5.800000000000000711e+00, 4.375310931107413426e-01, 1.000000000000000000e+00, 2.172260364380927733e+00
2.284751233490885625e+01, -5.799999999999999822e+00, 4.455787227763886582e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
2.292245427873837116e+01, -5.799999999999999822e+00, 4.513142226744714103e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
2.301611936643212886e+01, -5.799999999999998934e+00, 4.538447549123868496e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
2.312562762543564432e+01, -5.799999999999999822e+00, 4.525850839834621997e-01, 1.000000000000000000e+00, 2.783663390284290440e+00
2.324428767988314704e+01, -5.799999999999999822e+00, 4.477339960346051195e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
2.336281757796860248e+01, -5.799999999999998934e+00, 4.403361435686751757e-01, 1.000000000000000000e+00, 3.216336609715709116e+00
2.347200675490000066e+01, -5.799999999999999822e+00, 4.318333964656942969e-01, 1.000000000000000000e+00, 3.415838762408752949e+00
2.356534249579723905e+01, -5.799999999999999822e+00, 4.235126891716028963e-01, 1.000000000000000000e+00, 3.586533649582798411e+00
2.364015701321910612e+01, -5.799999999999999822e+00, 4.162066412317855235e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
2.369709274911037866e+01, -5.799999999999999822e+00, 4.102742258404805664e-01, 1.000000000000000000e+00, 3.827739635619072267e+00
2.373873383631681122e+01, -5.799999999999999822e+00, 4.057255690671525139e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
2.376831204775660211e+01, -5.799999999999999822e+00, 4.023823693164337301e-01, 1.000000000000000000e+00, 3.958266880232111262e+00
2.378888888888888786e+01, -5.799999999999999822e+00, 4.000000000000000222e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
1.150098655584694679e-01, -4.186182845997576778e-03, -9.933555288502715630e-01, 3.250080224705038240e-02
1.123130364966526684e-01, -4.091820252456744231e-03, -9.936644498219321386e-01, 4.670380310710503524e-02
1.085880337308749582e-01, -3.969015150419681268e-03, -9.940789132906895365e-01, 6.572359162217669692e-02
1.036331440697276507e-01, -3.819753591188483535e-03, -9.946082550093406915e-01, 8.981584678907042485e-02
9.719249067298825484e-02, -3.650737938906773328e-03, -9.952589069530011212e-01, 1.179423823601788157e-01
8.879545024368276640e-02, -3.473132983394420451e-03, -9.960438270293638929e-01, 1.470244694757937565e-01
7.763623910816416784e-02, -3.307804102687520072e-03, -9.969762649176551195e-01, 1.718362803330005517e-01
6.229186033657729132e-02, -3.193811552397231648e-03, -9.980528661867447138e-01, 1.863350073317414646e-01
4.084790110360558141e-02, -3.205655572843399848e-03, -9.991602337702290004e-01, 1.863328781871968487e-01
